chrom	start	end	dendritic_meth	dendritic_depth	endothelial_meth	endothelial_depth	eosinophil_meth	eosinophil_depth	erythroblast_meth	erythroblast_depth	macrophage_meth	macrophage_depth	monocyte_meth	monocyte_depth	neutrophil_meth	neutrophil_depth	placenta_meth	placenta_depth	tcell_meth	tcell_depth	adipose_meth	adipose_depth	brain_meth	brain_depth	fibroblast_meth	fibroblast_depth	heart_meth	heart_depth	hepatocyte_meth	hepatocyte_depth	lung_meth	lung_depth	mammary_meth	mammary_depth	megakaryocyte_meth	megakaryocyte_depth	skeletal_meth	skeletal_depth	small_intestine_meth	small_intestine_depth
chrX	24149108	24149609	0	6203	5.99	8004	2.006	3847	20.82	16331	47.916	5285	5.978	3227	7.908	6214	0	557	1.978	6033	4593.38	6994	3253.0143	4375	4.06	839	3966.82	7073	6211.66	10276	6687.22	11171	2259.9873	3911	7.942	6101	4	970	0	1106
chrX	24150299	24150800	2.912	8750	22.218	12116	0	5384	124.41	21154	1.98	5598	0.994	3276	6.996	7197	5	607	4.036	7401	2499.01	4167	2001.009	2468	3.08	707	2784.86	5647	7340.43	9529	5668.46	7987	1818.0008	2622	10.278	9442	3.96	1305	4.04	1334
chrX	24150389	24150890	1.932	7584	22.218	10580	0	4885	104.816	18204	1.98	5152	0	2851	6.002	6476	7	533	7.021	6687	2083.39	3722	1499.0176	1852	2.08	741	2373.64	5146	5737.11	7409	4680.14	6759	1632.0013	2284	10.278	8460	3.96	1287	4.04	1365
chrX	37745317	37745818	18.994	134	55.014	172	34.972	195	23.003	91	22.988	166	30.989	106	82.021	335	14	24	39.988	212	214.06	297	58.9998	62	50.96	116	163.88	266	30.84	41	277.19	331	55.0001	77	29.998	92	43.05	103	77.91	174
chrX	40096281	40096782	26.078	2553	27.074	2715	63.876	1645	64.027	2392	61.017	2030	2.006	1044	230.89	2962	22	284	228.053	1912	898.73	1519	1464.0054	1696	0.99	326	936.48	2187	1280.14	1466	1364.55	1790	590.0048	880	40.982	2153	5.12	277	90.07	939
chrX	40104766	40105267	81.97	6782	98.974	7870	87.017	4083	225.515	8386	150.716	5039	0	2306	305.251	4894	30	458	532.023	5793	2225.04	3978	3332.0094	4618	1	252	2177.4	4666	3741.86	8176	4098.67	7041	1222.9866	2473	106.877	5075	24.03	659	66.9	716
chrX	40105085	40105586	63.079	5278	89.058	7367	56.011	3858	195.107	7924	107.705	4595	0	2209	280.966	4621	50	574	387.047	5272	2968.09	3996	4124.0126	5383	6	378	2817.52	4529	4500.85	5735	4578.91	6193	1550.9864	2912	99.811	4913	8	388	75.8	608
chrX	40152980	40153481	45.899	2882	36.992	3187	92.922	2143	101.161	3223	66.982	1652	2.989	1221	206.031	3284	100	318	154.004	2077	796.39	1471	490.9984	750	2.06	356	830.55	1868	2702.78	3880	1638.15	2571	254.0032	777	55.094	1870	9.95	423	52.86	568
chrX	40155631	40156132	170.012	1187	70.016	1052	182.967	1328	321.888	1752	140.026	1044	82.001	1036	173.039	2046	24	191	478.998	1318	1005.71	1616	1154.0059	1991	44.13	239	1095.11	1951	1181.84	2093	1666.36	2603	295.9985	984	197.01	955	179.45	462	101.04	511
chrX	40174902	40175403	71.94	2846	51.009	2857	55.956	2292	112.948	3999	78.959	2060	0	1553	215.22	3081	18	216	173.921	2416	1895.79	3020	1491.9941	1886	2	267	1674.73	3358	1478.2	2672	2322.74	3795	596.0024	1412	69.951	3371	32.13	504	104.11	807
chrX	40735310	40735811	0	40600	199.301	48942	341.099	25080	189.898	69843	1247.281	28121	39.112	14839	14.856	32144	0	1793	259.543	31223	15371.29	20520	13297.9401	16889	0	2552	15884.25	29656	32068.44	52157	31262.38	40709	5133.0183	13633	54.471	48756	11.22	3043	9.8	6165
chrX	40735318	40735819	0	40530	199.301	48866	341.099	25063	189.898	69843	1247.281	28084	39.112	14814	14.856	32072	0	1787	259.543	31175	15321.26	20456	13202.9371	16784	0	2551	15855.24	29615	31972.93	52023	31177.15	40609	5111.0192	13604	54.471	48756	11.22	3039	9.8	6162
chrX	40735331	40735832	0	43000	199.301	51427	354.203	26493	189.898	74315	1286.06	29878	39.112	15633	27.921	34438	0	1904	259.543	33203	16256.48	21769	13436.9371	17031	0	2720	16584.28	31045	32063.8	52179	32907.32	42689	5462.0205	14072	54.471	51135	24.22	3169	9.8	6500
chrX	40735361	40735862	0	45037	199.301	53389	366.155	27543	210.931	78287	1282.946	31255	36.112	16281	39.921	36295	0	2066	295.327	35081	16365.29	21994	12761.9362	16128	0	2819	16578.16	31582	31657.99	51336	33418.73	43211	5744.0256	14102	54.471	53103	24.22	3304	34.04	6977
chrX	40735368	40735869	0	47226	213.027	55947	410.122	28730	206.795	82699	1315.946	32976	36.112	17342	39.921	38581	0	2278	324.537	37465	17454.19	23459	12677.9486	16096	0	3016	17814.33	33586	32605.17	53140	35980.16	46318	6009.0189	14659	54.471	55494	35.11	3505	44.93	7455
chrX	40735422	40735923	0	49551	228.417	59337	430.087	30310	277.735	88049	1356.156	35276	36.112	18737	49.951	41771	20	2868	364.377	40580	18803.89	25109	12102.9386	15556	0	3296	18696.88	35021	34401.77	54380	38368.36	48923	6144.0169	15029	54.471	57309	45.01	3745	76.13	8385
chrX	40735450	40735951	0	49666	204.357	60094	406.123	30846	296.323	87871	1359.261	35905	46.122	19068	43.987	43262	47	3159	359.317	41535	18812.01	25035	11646.9311	15041	0	3410	18634.8	34909	34364.91	54619	37635.8	47834	6011.0096	14841	48.423	56432	45.01	3800	76.13	8730
chrX	40735461	40735962	0	48753	190.469	59406	378.067	30549	289.155	86239	1350.333	35285	46.122	18857	43.987	43043	47	3186	345.401	40969	18639.2	24749	11182.9255	14500	0	3407	18299.57	34217	34201.92	54520	37403.7	47420	5711.9938	14423	48.423	55180	45.01	3790	76.13	8721
chrX	40735466	40735967	0	48753	190.469	59406	378.067	30549	289.155	86239	1350.333	35285	46.122	18857	43.987	43043	47	3186	345.401	40969	18639.2	24749	11182.9255	14500	0	3407	18299.57	34217	34201.92	54520	37403.7	47420	5711.9938	14423	48.423	55180	45.01	3790	76.13	8721
chrX	40735571	40736072	0	36718	89.75	47519	351.112	24323	260.805	67104	1059.192	28363	37.122	15789	43.159	38090	95	2881	182.53	31885	12842.91	17934	4566.0163	5652	0	3363	11945.34	24558	31129.99	47585	29613.2	36645	5128.9681	9589	12.792	36241	53.01	2930	76.13	7482
chrX	40735588	40736089	0	36038	89.75	46659	351.112	23883	260.805	66254	1049.292	27893	37.122	15629	43.159	37580	95	2831	182.53	31315	12532.91	17564	4436.0163	5522	0	3313	11695.34	24128	29983.79	46035	28794.7	35785	4928.9661	9339	12.792	35351	53.01	2870	66.33	7252
chrX	40735643	40736144	11.988	36631	143.756	45670	324.079	23958	255.717	65534	1128.09	28575	37.122	16372	72.907	39115	167	2900	184.356	32210	12628.11	18377	4404.017	5737	0	3740	11726.33	24717	26277.02	41111	27582.06	35313	4630.9632	9348	12.792	32612	47.91	3020	66.33	7384
chrX	40735649	40736150	11.988	36631	143.756	45670	324.079	23958	255.717	65534	1128.09	28575	37.122	16372	72.907	39115	167	2900	184.356	32210	12628.11	18377	4404.017	5737	0	3740	11726.33	24717	26277.02	41111	27582.06	35313	4630.9632	9348	12.792	32612	47.91	3020	66.33	7384
chrX	40735706	40736207	11.988	32483	163.828	39593	253.81	20527	230.146	56160	969.939	26083	24.122	15233	76.939	36577	171	2936	188.388	29472	12903.2	18765	4515.0174	5824	0	3992	12240.85	24060	20758.94	33715	25163.17	32533	4473.9784	9113	0	27421	51.87	3031	70.17	7055
chrX	40735733	40736234	11.988	30089	163.828	36569	197.95	18777	216.23	51302	871.911	24291	10.01	14309	76.939	34687	171	2824	188.388	27904	12623.2	18247	4375.0174	5684	0	3796	11918.85	22856	18572.7	29207	23859.49	30643	4403.977	8651	0	24313	51.87	2863	70.17	6831
chrX	40735932	40736433	17.972	8227	99.954	10596	45.948	6381	25.65	8251	187.654	7639	11.998	5537	43.896	13824	128	1168	45.708	8628	5407.82	8331	2239.0137	2810	0	2498	5530.96	10273	4863.14	8270	8996.04	12496	2028.9912	4468	0	2498	22.12	1680	5.92	3669
chrX	40735937	40736438	17.972	7567	99.954	9716	45.948	5921	15.99	7291	187.654	7099	1.988	5217	43.896	12974	128	1088	35.828	7928	5287.82	8161	2209.0137	2760	0	2438	5380.96	9963	4863.14	8270	8935.94	12376	1988.9922	4348	0	1988	22.12	1630	5.92	3529
chrX	41068629	41069130	437.954	476	710.038	762	471.015	499	545.99	607	450.994	472	245	253	581.003	636	62	83	454.057	481	730.81	923	162.0013	326	186.09	196	795.93	1044	848.69	1290	876.31	1364	188.9981	455	548.008	583	217.94	238	283.1	300
chrX	41084759	41085260	4.02	4983	1.98	6092	0	3339	79.538	12903	5.936	2520	2.002	2146	10.048	4356	14	645	0	3554	3194.02	4592	2480.035	3595	2	417	2876.69	5241	4052.29	5459	4604.65	6883	1665.0042	3063	8.018	4012	6.06	715	9.04	1033
chrX	41084770	41085271	4.02	4923	1.98	6011	0	3302	77.56	12797	5.936	2480	2.002	2108	10.048	4286	14	639	0	3491	3167.14	4503	2467.0352	3510	2	411	2865.63	5165	4046.65	5404	4580.72	6772	1648.0041	3009	8.018	3970	6.06	701	9.04	1019
chrX	41085177	41085678	0.988	10307	10.05	9570	24.036	5844	61.945	23166	2.982	7374	0	3523	13.003	7406	2	523	3.959	6556	5827.55	6879	8659.0215	10358	0	788	5444.41	8482	9194.7	11925	9152.62	11415	3005.0037	5251	5.886	10246	4	349	6	1078
chrX	41085416	41085917	0	11309	15.096	12922	20.019	7245	30.783	27589	10.994	8667	14.012	4926	20.063	8752	20	880	2.97	7819	5650.04	6927	10002.0393	12218	3.96	1062	5538.65	9221	8119.67	12290	9338.23	12010	3106.0145	5395	5.886	10775	5	506	8.94	1531
chrX	41085477	41085978	6.06	11967	21.096	14769	18.039	8009	25.761	29111	10.994	9068	14.012	5253	23.021	9488	20	1021	2.97	8534	5676.89	7153	12683.0004	15137	6.96	1035	5704.01	9694	7555.46	11487	9766.65	12440	3523.0293	5796	8.847	11313	8	604	12	1648
chrX	41085844	41086345	8.044	5338	10.056	9655	1.984	4838	7.072	13234	6.05	5025	0	3077	13.016	5612	38	893	1.984	4871	2883.69	4172	6193.0047	7437	3	421	2925.6	5145	7341.95	11217	6504.5	8388	2299.021	3617	4.921	4498	9	572	5.06	969
chrX	41085853	41086354	8.044	5338	10.056	9655	1.984	4838	7.072	13234	6.05	5025	0	3077	13.016	5612	38	893	1.984	4871	2883.69	4172	6193.0047	7437	3	421	2925.6	5145	7341.95	11217	6504.5	8388	2299.021	3617	4.921	4498	9	572	5.06	969
chrX	41128756	41129257	76.018	81	99.01	102	140.01	146	69.007	71	76.993	80	112.996	115	300.999	313	22	23	141	142	317.92	366	99.9996	132	104.01	126	228.06	255	561.47	683	435.58	531	36.0001	118	32	32	124.08	129	206.03	229
chrX	41253476	41253977	258.308	23207	617.745	23705	113.02	13839	266.838	24563	88.929	13957	5.952	9438	213.646	19152	103	1636	261.83	18757	4909.46	8422	2313.0013	3094	66.42	1619	4864.52	12146	28560.63	34691	12920.46	17217	3430.9808	4890	455.889	22441	107.88	5100	47.12	3089
chrX	41253500	41254001	278.328	23592	627.625	23965	113.02	13994	266.838	24563	93.969	14097	5.952	9558	218.746	19527	103	1681	261.83	18852	5084.06	8687	2418.0013	3214	66.42	1694	4974.57	12401	29203.08	35386	13362.21	17722	3655.9793	5130	455.889	22441	107.88	5175	47.12	3224
chrX	41253518	41254019	298.456	23888	631.573	24153	120.956	14122	266.838	24563	97.929	14217	5.952	9646	226.738	19851	103	1717	261.83	18936	5199.58	8895	2502.0021	3322	66.42	1762	5070.09	12605	29715.4	35982	13694.01	18134	3807.9813	5306	455.889	22441	107.88	5247	51.08	3336
chrX	41253578	41254079	295.459	23588	625.546	23721	117.914	13762	266.838	24314	94.929	13959	5.952	9376	223.774	19239	100	1651	261.83	18609	5067.7	8631	2436.0045	3232	66.42	1681	4952.97	12293	29116.48	35340	13198.53	17570	3687.9798	5147	452.865	22303	107.88	5121	51.08	3270
chrX	41253581	41254082	295.459	23588	625.546	23721	117.914	13762	266.838	24314	94.929	13959	5.952	9376	223.774	19239	100	1651	261.83	18609	5067.7	8631	2436.0045	3232	66.42	1681	4952.97	12293	29116.48	35340	13198.53	17570	3687.9798	5147	452.865	22303	107.88	5121	51.08	3270
chrX	41253602	41254103	220.694	22863	505.546	22786	97.894	13087	251.838	23634	74.964	13424	5.952	8866	168.894	18219	90	1551	221.88	17909	4747.7	8171	2391.005	3162	66.42	1571	4593.07	11523	27663.73	33745	12562.83	16775	3592.9813	4982	412.89	21768	107.88	4911	46.08	3145
chrX	41275722	41276223	105.92	6775	88.552	8159	35.886	5655	40.072	6063	50.936	5989	0	3609	59.926	7992	22	522	69.948	7775	3318.24	5464	2324.0124	3375	0	582	3156.03	7300	8203.19	10161	6169.74	8733	1556.014	3149	34.048	6110	36.78	1221	33.81	1185
chrX	41275742	41276243	105.92	7575	92.59	9093	38.934	6216	40.072	6953	57.975	6581	0	3977	59.926	8695	22	548	69.948	8620	3688.38	5931	2542.0124	3584	0	600	3552.02	7869	9707.4	11738	7142.7	9887	1735.0109	3493	32.048	6860	35.78	1347	31.78	1257
chrX	41275981	41276482	103.768	10900	101.427	13066	18.892	8001	22.068	10785	60.035	10271	0	5562	47.8	11712	16	784	51.958	11651	5182.95	8453	3235.0304	5002	0	754	4805.6	11142	13835.26	19216	9962.5	14369	2211.0232	5513	22.096	10083	39.56	2015	35.66	2120
chrX	41275984	41276485	103.768	10789	101.427	12907	18.892	7872	22.068	10710	60.035	10160	0	5454	47.8	11532	16	778	51.958	11504	5020.53	8252	3166.0304	4927	0	724	4685.6	10962	13581.34	18946	9671.62	14054	2106.0208	5399	22.096	10035	39.56	1994	29.72	2084
chrX	41276065	41276566	99.708	9556	101.427	11616	14.94	6949	14.048	10138	48.027	9157	0	4829	31.816	10129	4	673	51.958	10341	4478.19	7444	2977.0328	4662	0	626	4046.97	9750	11858.18	16659	8417.43	12420	1875.025	4828	22.096	9223	35.64	1795	38.6	1989
chrX	41276089	41276590	101.692	9760	109.445	11756	14.94	7113	42.054	10356	48.027	9321	0	4949	31.816	10319	4	677	59.958	10555	4554.31	7592	3005.0328	4694	0	682	4139.11	9928	12415	17385	8713.35	12814	1925.025	4928	32.112	9399	35.64	1815	66.44	2051
chrX	41276426	41276927	44.018	1232	48.982	915	6.004	930	56.948	1109	19.984	1122	4	1073	17.988	1446	7	63	61.02	920	1133.6	1948	365.0093	628	120.38	600	1054.95	2158	3960.14	5757	2247.85	3423	235.0008	917	37.004	1022	42	337	160.25	813
chrX	41276733	41277234	48.022	524	43.023	415	25.985	497	33.936	303	36.984	368	18.002	530	55.984	820	18	59	64.017	281	488.85	980	162.0005	241	169.37	346	541.52	958	765.65	1361	1213.28	1641	174.001	364	45.005	280	124.02	311	171.72	477
chrX	41332677	41333178	7.023	6705	27.985	7561	0.992	4571	97.256	10941	6.966	5728	2.006	2479	8.954	6736	26	594	2.024	5861	2251.76	3553	4016.0293	5303	18.13	665	2144.78	4534	2539.59	3891	3187.78	4543	1315.0122	2336	19.794	6722	7.9	811	47.04	1085
chrX	41332890	41333391	7.032	7736	22.012	9441	0	5066	96.246	13296	3.958	6264	6.991	2669	6.915	7449	2	516	3.023	6831	2756.08	4228	4866.038	6706	13.94	460	2694.85	5462	2903.06	4912	3764.11	5475	1425.0121	2926	21.804	7870	2.96	522	4	948
chrX	41333658	41334159	0	6964	9.958	9056	1.972	4728	93.406	15416	3.976	6128	0	2346	4.024	7624	48	544	0	5280	2786.18	4938	4945.9836	6754	16.2	1006	2776.34	6194	4163.42	7322	4464.12	6578	1312.0172	2802	4.122	7772	18.26	2028	2	1508
chrX	41333667	41334168	0	7069	9.958	9195	1.972	4805	94.486	15693	3.976	6224	0	2377	4.024	7752	49	553	0	5336	2821.19	4997	5021.9855	6858	16.2	1014	2811.46	6257	4180.38	7350	4522.25	6670	1346.0157	2851	4.122	7894	18.26	2051	2	1519
chrX	41568135	41568636	19.999	23	13	16	57.007	75	11	11	16.998	21	53	53	100.958	122	8	15	51.007	56	56.08	68	3	9	67.01	70	60.9	68	0	0	38	39	2	2	16	16	74.96	77	74.04	80
chrX	41783252	41783753	97.007	111	82.002	109	276.03	301	143.966	159	72.004	78	146	150	288.015	319	36	46	120.006	137	235.1	266	10.9999	22	222.95	229	187.16	202	55.67	74	175.16	181	15.0002	25	105.008	125	143.01	147	259.16	284
chrX	44873450	44873951	11.829	17278	20.952	22096	8.988	9747	76.923	31843	6.06	12549	17.931	6405	9.048	12747	0	1187	0	12793	123	2178	60.0003	66	0	1259	66.54	4718	2057.49	3085	483.72	1318	170.9979	402	3.024	16324	36.15	2701	8.88	2090
chrX	44873465	44873966	11.829	17492	20.952	22364	8.988	9877	78.869	32219	6.06	12685	17.931	6465	9.048	12921	0	1195	0	12961	123	2220	60.0003	66	0	1271	68.64	4778	2057.49	3085	483.72	1328	170.9979	402	3.024	16500	36.15	2727	8.88	2114
chrX	44873473	44873974	11.829	17325	20.952	22107	9.978	9782	79.877	31828	6.06	12526	17.931	6387	9.048	12777	0	1192	0	12812	123	2193	60.0003	66	0	1257	68.64	4703	1987.65	2997	483.72	1317	170.9979	402	3.024	16378	36.15	2686	8.88	2061
chrX	45087029	45087530	120.024	125	118.004	121	225.022	232	95.992	103	127	127	140.015	144	255.004	261	48	50	100	101	348.12	416	40.0006	76	212.81	221	225.98	241	187.46	312	228.11	303	0	3	64	68	130	130	201.02	206
chrX	48513996	48514497	202.003	213	163.988	188	295.996	341	145.005	154	164.007	181	340.023	358	472.016	527	37	82	180.992	193	396.54	453	59.0007	81	66	78	267.96	300	0	0	440.67	486	12	16	122.994	136	115.96	127	215.08	256
chrX	52261538	52262039	6.024	5444	53.898	9176	8.976	4534	59.922	6203	11.883	6061	0	3469	3	8539	6	942	3.06	6407	3549.28	5837	1388.9957	1835	1.98	853	3155.02	7243	3952.44	5878	4819.01	7149	579.001	2953	17.784	4968	15.18	1406	3	2258
chrX	52261553	52262054	6.024	5444	53.898	9176	8.976	4534	59.922	6203	11.883	6061	0	3469	3	8539	6	942	3.06	6407	3549.28	5837	1388.9957	1835	1.98	853	3155.02	7243	3952.44	5878	4819.01	7149	579.001	2953	17.784	4968	15.18	1406	3	2258
chrX	52261596	52262097	14.086	5676	84.818	9500	8.976	4649	73.914	6543	14.867	6187	0	3474	4.02	8523	8	941	5.081	6503	3483.63	5696	1464.9964	1917	0	828	3070.13	7048	3412.85	5322	4787.04	7082	578.9973	2919	35.781	5300	15.18	1347	3	2128
chrX	52574599	52575100	665.062	1007	603.91	1277	487.076	918	452.976	722	501.996	870	328.99	806	842.192	1875	69	221	678.837	1183	654.46	1066	259.9996	312	41.04	185	633.28	1231	1921.94	2331	1333.66	1567	249.9955	474	425.953	553	90.92	485	240.41	758
chrX	52574613	52575114	701.008	1048	611.945	1283	514.029	943	504.969	779	532.02	895	342.986	811	841.102	1870	73	221	685.818	1188	654.48	1065	267.9984	324	46.04	190	683.07	1269	1913.75	2324	1355.24	1583	253.9962	468	480.938	616	95.88	479	249.3	762
chrX	52921388	52921889	270.998	2266	464.965	3132	155.018	1561	533.846	3315	264.01	1927	169.021	1162	402.082	2572	22	288	171.005	1797	756.03	1376	153.0016	295	130.16	564	735.38	1717	1265.16	2937	1457.02	2403	225.9986	688	305.016	1503	59.12	336	39.89	647
chrX	52934441	52934942	7.008	4269	5.986	4220	2.007	4165	4.004	4024	12.973	3241	0	3562	23.906	7810	33	878	6.99	5057	3803.71	6508	1812.0148	2563	7.19	1394	3651.67	7517	5986.94	10717	6959.93	10380	1430.0002	3375	15.031	1416	13.94	1544	16.26	2747
chrX	52934507	52935008	0	4074	0	3970	0	4484	2.997	3822	3.996	3018	0	3914	7.965	7850	28	908	1.98	5403	4135.41	6964	1926.017	2649	5.2	1580	3887.82	7919	8714.23	13972	8189.8	11616	1628.0024	3531	8.028	1369	12.94	1628	12.18	2737
chrX	52934547	52935048	0	3970	0	3878	5.94	5278	2.997	3700	0	2896	0	4620	7.965	7940	32	1118	0	5841	4967.89	8060	2244.0134	2993	5.2	1964	4776.54	9339	13439.07	19938	10481.12	13960	2084.0052	4157	4.028	1305	12.94	2078	12.18	2941
chrX	52934597	52935098	0	3544	6.09	3704	5.94	5416	0	2950	0	2443	0	4515	4.995	7190	23	1118	0	5496	4842.16	7721	2214.0122	2870	5.2	1871	4789.23	9153	14394.57	21861	10927.88	14371	2183.0088	4163	4.028	933	10	2069	9.03	2737
chrX	52934635	52935136	0	3612	12.03	4734	5.94	5878	6.09	3378	0	2615	0	4533	4.995	6826	17	1168	0	5756	5164.68	7941	2238.0116	2878	5.2	1867	4983.87	9475	16060.53	24941	11963.02	15623	2237.0056	4043	0	773	15.88	2199	4.95	2783
chrX	52934930	52935431	0	13812	27.07	19219	5.94	10733	35.695	22143	10.03	10640	0	6923	15	12686	67	1708	0	13131	5655.48	8966	1342.9956	1838	0	1367	5172.12	11965	30970.53	45091	15219.92	20113	2507.0146	4638	20.305	12748	31.03	3209	5	2933
chrX	52934944	52935445	0	13812	27.07	19219	5.94	10925	35.695	22143	10.03	10832	0	7147	15	13274	67	1780	0	13267	5847.16	9230	1450.9928	1990	0	1411	5300.36	12317	31447.37	45915	15512.32	20573	2571.013	4778	20.305	12748	31.03	3353	5	3033
chrX	52934998	52935499	0	13812	27.07	19219	5.94	10724	35.695	22143	13.054	11429	0	6952	15	13541	70	1843	3.045	13456	5670.88	8996	1375.9916	2020	0	1162	5135.12	12338	28980.56	43758	14408.65	19991	2394.0085	4823	20.305	12748	36.91	3314	7.97	2994
chrX	52935037	52935538	0	13812	27.07	19219	0	10000	35.695	22143	15.028	11831	4.024	6368	16.932	13759	68	1691	9.043	13354	4958.9	8038	1087.9942	1700	0	768	4392.56	11184	24695.28	38618	12404.41	18081	1944.0059	4265	20.305	12748	36.91	2944	7.97	2778
chrX	52935094	52935595	0	13620	20.98	18805	4.991	9553	35.695	22143	18.024	11760	4.024	6107	19.917	13717	72	1604	17.059	13153	4873.64	7872	1113.9942	1690	0	681	4131.48	10573	23738.58	36350	11678.72	17019	1847.0014	4093	20.305	12748	37.91	2786	8.99	2641
chrX	53105857	53106358	120.001	129	237.004	259	341.021	355	186.003	196	179.994	192	139.008	142	660.943	711	78	85	291.01	305	756.9	953	487.9972	995	324.14	337	623.97	889	1645.44	2183	1147.1	1794	91.0007	691	106.001	112	409.89	420	167.02	176
chrX	53194386	53194887	621.091	648	849.031	878	515.02	533	618.059	658	579.031	593	433.994	446	747.075	774	95	104	555.062	582	543.02	696	303.9975	566	118.02	141	647.24	827	466.65	626	633.58	894	98.9983	353	666.99	695	221.97	237	230.04	237
chrX	53225019	53225520	0	3216	22.041	3536	54.907	1879	10.038	3138	0	2842	0	2241	305.075	4091	0	560	19.942	3313	2148.3	3450	746.9991	1202	1.02	609	1788.35	4643	5720.9	8098	4020.6	5913	391.0035	1449	0	1220	22.16	1467	4.99	1367
chrX	53225220	53225721	0	2616	20.006	2584	48.926	1584	8.028	2088	1.007	2555	0	1822	307.056	4102	0	483	20.936	2926	2007.55	3129	353.9995	634	0	552	1657.73	4299	4659.53	6949	3771.18	5362	438.002	1286	0.999	620	20.16	1481	5	1357
chrX	53232541	53233042	77.992	86	70.001	79	198.002	228	61	78	65.993	76	142.997	152	205	248	25	37	85.996	92	464.91	576	94.9977	171	91.04	92	395.29	551	197.94	384	361.22	587	5.0002	230	46	49	118.86	138	158.09	178
chrX	53321044	53321545	43.926	2347	56.977	2953	81.007	1596	49.901	2657	47.973	1581	2	1303	130.885	2399	3	199	71	2099	2894.05	3686	2259.0068	3064	1	90	2534.14	3645	4300.11	6010	4384.94	6279	629.9965	2206	38.09	1945	0	136	19.04	450
chrX	53369189	53369690	211.016	224	197.992	206	324.036	338	152.012	168	229.019	245	240	243	331.98	362	29	40	272.991	280	298.05	468	94.0009	149	254.01	277	414.17	560	1110.89	1580	499.07	892	59.001	249	114.987	121	256.97	261	214.1	226
chrX	53372856	53373357	1198.022	1294	1458.006	1552	1262.004	1368	1194.032	1320	850.018	896	768.02	836	1590.004	1738	128	192	998.004	1040	1593.6	1948	562.0072	886	443.92	456	1989.9	2246	1613.44	3806	1627	2892	73.9996	980	1399.888	1528	516.3	534	818.52	894
chrX	53372858	53373359	1198.022	1294	1458.006	1552	1262.004	1368	1194.032	1320	850.018	896	768.02	836	1590.004	1738	128	192	998.004	1040	1593.6	1948	562.0072	886	443.92	456	1989.9	2246	1613.44	3806	1627	2892	73.9996	980	1399.888	1528	516.3	534	818.52	894
chrX	53481996	53482497	16.007	63	7.997	89	19.003	102	3	41	13.012	90	20.001	71	42.972	190	2	24	23.008	137	100.08	166	13.9998	15	0	50	100.05	159	269.17	285	235.09	286	35.0002	51	4.002	51	4.95	41	6	58
chrX	54128883	54129384	929.024	975	1573.908	1679	764.99	802	807	886	958.009	1006	497.995	505	985.041	1047	148	154	569.016	591	1208.42	1335	580.0017	710	136	144	1418.31	1626	4913.04	5460	2168.06	2765	564.0026	881	924.022	1001	152.98	159	284.06	302
chrX	54219358	54219859	241.014	260	408.996	464	229.991	254	176.991	198	176.994	187	190.01	197	539.97	614	40	61	308.006	338	578.16	633	262.0019	314	165.93	208	604.87	646	1149.87	1556	916.82	1105	194.0013	279	256.977	278	175.02	182	222.02	255
